source,confirmed_total,recovered_total,deaths_total,confirmed_by_population,recovered_by_population,deaths_by_population,confirmed_total_grow_percent,recovered_total_grow_percent,deaths_total_grow_percent,confirmed_by_population_grow_percent,recovered_by_population_grow_percent,deaths_by_population_grow_percent
03.03.2021,465322,435669,8625,5253.150838342011,4918.389787264788,97.37004908579402,0.4675047458442766,0.3768406979387299,0.259415945122669,0.4675047458442787,0.376840697938729,0.25941594512266836
04.03.2021,467646,437202,8652,5279.387127510172,4935.696255119689,97.67485967423652,0.4630117962199604,0.3786978158411666,0.2653440655623648,0.4630117962199617,0.378697815841166,0.2653440655623664
05.03.2021,470314,439101,8669,5309.50692936071,4957.134599840144,97.86677745214473,0.47847584516273406,0.39139414221839763,0.25640828094168483,0.47847584516273367,0.3913941422183965,0.25640828094168466
06.03.2021,472871,441309,8694,5338.37362101432,4982.061332406107,98.14900947848037,0.4789777200402913,0.40816032973892186,0.2590186136305019,0.4789777200402927,0.4081603297389232,0.25901861363050077
07.03.2021,475070,443152,8713,5363.198750050801,5002.86747738757,98.36350581849545,0.4790923317250949,0.41749289062153744,0.25175541251999195,0.47909233172509413,0.4174928906215391,0.25175541251999073
08.03.2021,476980,445032,8732,5384.761276862844,5024.0913257680095,98.57800215851053,0.4927163773946477,0.4249596164976905,0.26121448983103024,0.4927163773946475,0.42495961649769,0.2612144898310302
09.03.2021,479391,447041,8757,5411.9797334826535,5046.771491404342,98.86023418484618,0.5054091721330499,0.4280429052098345,0.25046378314503637,0.5054091721330523,0.4280429052098344,0.2504637831450372
10.03.2021,481919,449053,8776,5440.519035985712,5069.485524883834,99.07473052486125,0.5019315424726776,0.4332035564557065,0.2482561076935371,0.501931542472677,0.43320355645570896,0.24825610769353637
11.03.2021,484916,450862,8798,5474.353011302828,5089.90783430948,99.3230947080366,0.5194243485515448,0.4404857183840907,0.23934756548072636,0.5194243485515442,0.4404857183840893,0.239347565480724
12.03.2021,488042,453078,8831,5509.643303875836,5114.92488112387,99.69564098279965,0.530014451093849,0.44864999609135253,0.26486169192530634,0.5300144510938498,0.4486499960913518,0.26486169192530634
13.03.2021,491065,455271,8856,5543.770800500341,5139.682274474033,99.97787300913528,0.5408336759185276,0.4459610006404267,0.2641059420303551,0.5408336759185254,0.4459610006404287,0.26410594203035515
14.03.2021,493568,457266,8873,5572.027870977065,5162.204390175616,100.16979078704352,0.5472160761079089,0.4489009050742835,0.2603086177512856,0.54721607610791,0.4489009050742833,0.2603086177512866
15.03.2021,495464,459288,8892,5593.432347854359,5185.031316465642,100.38428712705861,0.5446583022848792,0.4514665783086223,0.2597468751668056,0.5446583022848794,0.4514665783086221,0.25974687516680867
16.03.2021,497889,461659,8925,5620.808854408916,5211.798201843314,100.75683340182164,0.5423680557083005,0.4607245227204381,0.27186356881784357,0.5423680557082993,0.4607245227204376,0.2718635688178427
17.03.2021,501224,463714,8956,5658.45860672209,5234.997674408103,101.10680111447782,0.5627240971380514,0.46001926139489807,0.2904878050830931,0.5627240971380519,0.4600192613948968,0.29048780508309247
18.03.2021,504581,465984,8982,5696.356723218439,5260.624342399379,101.40032242186689,0.5695629094004799,0.4724018472230435,0.2961484465860151,0.5695629094004802,0.47240184722304523,0.2961484465860166
19.03.2021,508096,468275,9024,5736.038546121229,5286.488085292776,101.87447222611075,0.5769871746634053,0.47242253845835247,0.30936510712323173,0.576987174663406,0.4724225384583531,0.3093651071232328
20.03.2021,511440,470684,9052,5773.7899019638835,5313.683963350478,102.19057209560665,0.5825199518189056,0.4767680644434809,0.3132493986324759,0.5825199518189069,0.47676806444347886,0.31324939863247564
21.03.2021,514153,473357,9074,5804.417721461827,5343.860211606284,102.43893627878202,0.5854848826308957,0.4952961199696148,0.3205465356570415,0.5854848826308966,0.4952961199696145,0.3205465356570407
22.03.2021,516565,475227,9089,5831.647467362688,5364.97116717619,102.6082754945834,0.5976248057430679,0.48856144651883887,0.31357149416919805,0.597624805743067,0.4885614465188405,0.3135714941691952
23.03.2021,519980,477940,9121,5870.200362160136,5395.598986674133,102.96953248829303,0.6221473239458604,0.49636876780157163,0.31085061239266193,0.6221473239458598,0.49636876780157185,0.3108506123926636
24.03.2021,523269,480597,9151,5907.330807544852,5425.594606433084,103.30821091989579,0.6168182259436011,0.5121964501415387,0.30821809353707674,0.6168182259436,0.5121964501415379,0.3082180935370788
25.03.2021,526393,483460,9178,5942.598521555753,5457.915818089041,103.61302150833826,0.6064261744907802,0.5273666698922177,0.3088954575442599,0.6064261744907792,0.5273666698922163,0.30889545754425946
26.03.2021,530288,486088,9200,5986.570271258845,5487.584048697443,103.86138569151362,0.6126152974829965,0.5347857984841973,0.276338567362772,0.6126152974829965,0.5347857984841976,0.2763385673627713
27.03.2021,533786,488964,9231,6026.060176383728,5520.0520210070945,104.21135340416981,0.6128293275228345,0.5458173862724977,0.2801489721907532,0.612829327522835,0.5458173862724988,0.28014897219075496
28.03.2021,536465,491619,9256,6056.304160325853,5550.025062203938,104.49358543050545,0.6087469728656415,0.5422585043639353,0.28411845084238824,0.6087469728656402,0.5422585043639354,0.28411845084238857
29.03.2021,539541,494377,9275,6091.0299888461905,5581.1608993492855,104.70808177052054,0.6236415594982395,0.5659660574151596,0.2898277056904344,0.6236415594982408,0.5659660574151584,0.28982770569043687
30.03.2021,542542,497816,9308,6124.90912128752,5619.9847368920155,105.08062804528358,0.6086580871135272,0.5837857580183393,0.2903593075077942,0.6086580871135274,0.5837857580183378,0.2903593075077941
31.03.2021,546229,501116,9339,6166.532700531499,5657.23936436832,105.43059575793974,0.6153801436850133,0.5990669016442975,0.2909500986280222,0.6153801436850134,0.599066901644299,0.29095009862801974
01.04.2021,549592,503729,9368,6204.498552714169,5686.73825576092,105.75798490848908,0.6180458260577932,0.588455293744049,0.2931609601822987,0.6180458260577936,0.5884552937440484,0.29316096018229726
02.04.2021,552729,506675,9397,6239.913027378764,5719.996477744312,106.08537405903841,0.5938809126279297,0.5943490929004243,0.30314107956384007,0.5938809126279283,0.5943490929004251,0.3031410795638393
03.04.2021,556012,509550,9434,6276.97573707716,5752.4531607729095,106.50307745801516,0.58449811354067,0.5908865875924725,0.31125338843471667,0.5844981135406699,0.5908865875924721,0.311253388434715
04.04.2021,558755,512642,9449,6307.942235006705,5787.359617790101,106.67241667381654,0.5832764210288266,0.6000044691233981,0.29527807433947056,0.583276421028826,0.600004469123399,0.2952780743394697
05.04.2021,560972,516084,9482,6332.970571102151,5826.217323175991,107.04496294857958,0.558046679201273,0.6157787807287631,0.31584536724460077,0.5580466792012743,0.6157787807287635,0.3158453672445992
06.04.2021,562907,519202,9517,6354.815329940528,5861.417301500571,107.44008778544946,0.5278643191967985,0.6027133860754645,0.3177489801700335,0.5278643191967971,0.6027133860754643,0.31774898017003095
07.04.2021,566008,522774,9546,6389.8233904871995,5901.7426134234065,107.76747693599881,0.5094802570968698,0.6062967192470184,0.3137019847204142,0.5094802570968682,0.6062967192470169,0.31370198472041644
08.04.2021,568914,525682,9586,6422.630041228454,5934.5718427267675,108.21904817813584,0.49487232311082074,0.6112720283715214,0.3292016879512375,0.49487232311081897,0.6112720283715214,0.3292016879512404
09.04.2021,571616,529191,9624,6453.133678634809,5974.185929943237,108.648040858166,0.48117988264976136,0.6230828203723273,0.34160839631301343,0.48117988264976086,0.623082820372325,0.341608396313016
10.04.2021,574755,532539,9662,6488.570731861512,6011.982442910105,109.07703353819616,0.47477744276702616,0.6324026693627532,0.34176604402066973,0.47477744276702566,0.632402669362752,0.34176604402067184
11.04.2021,577007,535798,9687,6513.994192793826,6048.774209863219,109.3592655645318,0.46027522086711625,0.6331403877033356,0.3560155064952745,0.46027522086711775,0.6331403877033346,0.35601550649527586
12.04.2021,578950,538609,9706,6535.929265880632,6080.508378904397,109.57376190454688,0.45169846509962375,0.612171001127351,0.3341434849808967,0.45169846509962214,0.6121710011273506,0.3341434849808987
13.04.2021,581263,541786,9748,6562.041372957205,6116.37442481113,110.04791170879074,0.4594955170469642,0.6101263635431374,0.34322942625029373,0.45949551704696534,0.6101263635431372,0.3432294262502945
14.04.2021,584205,544989,9779,6595.254437816382,6152.533992025252,110.39787942144692,0.453102506814366,0.5962997882186664,0.3451288660074961,0.4531025068143674,0.5962997882186667,0.34512886600749404
15.04.2021,586883,547604,9813,6625.487132477455,6182.05546197996,110.78171497726338,0.445242567900964,0.585380199640419,0.3349374570665122,0.4452425679009649,0.5853801996404204,0.3349374570665091
16.04.2021,589299,550470,9843,6652.762035502531,6214.4105414790765,111.12039340886615,0.4362034831135178,0.5647883543431506,0.32198109603860103,0.436203483113519,0.5647883543431516,0.32198109603859976
17.04.2021,591347,552619,9870,6675.882483099946,6238.671206462887,111.42520399730863,0.40740157999969373,0.5301783318836196,0.30476115261694153,0.40740157999969195,0.5301783318836197,0.3047611526169396
18.04.2021,593423,555218,9898,6699.319030566857,6268.01204792074,111.74130386680454,0.40157926419534856,0.5099400439464146,0.30832434432231787,0.401579264195347,0.5099400439464142,0.30832434432231637
19.04.2021,595540,557467,9922,6723.218438556959,6293.401641009894,112.01224661208674,0.40443728674373564,0.49285834417605134,0.3149434973716333,0.40443728674373564,0.49285834417605223,0.3149434973716297
20.04.2021,597566,560492,9959,6746.0905219711985,6327.551716196505,112.4299500110635,0.39596287060539354,0.4861126679641767,0.3063987345363158,0.39596287060539287,0.4861126679641772,0.3063987345363162
21.04.2021,600089,563256,9997,6774.573378068991,6358.755289028173,112.85894269109366,0.3839733790289901,0.47210485923120865,0.31547737203888576,0.38397337902898937,0.4721048592312079,0.3154773720388867
22.04.2021,602494,565513,10026,6801.724099002479,6384.235196365755,113.18633184164301,0.37574097225577363,0.460801958858874,0.30724925973275585,0.37574097225577485,0.4608019588588736,0.307249259732759
23.04.2021,604823,568213,10055,6828.016834575907,6414.716255210003,113.51372099219235,0.3721543274437348,0.4542407734515092,0.30489655247150843,0.37215432744373417,0.4542407734515077,0.3048965524715102
24.04.2021,606954,570684,10070,6852.074292500756,6442.612068693017,113.6830602079937,0.3728404597225795,0.4605948406830394,0.28702125230622466,0.3728404597225805,0.4605948406830395,0.2870212523062245
25.04.2021,608979,573155,10087,6874.935086633943,6470.507882176031,113.87497798590195,0.37035049958150273,0.45526387521926936,0.27061129928235633,0.3703504995815039,0.4552638752192685,0.2706112992823573
26.04.2021,610545,575217,10098,6892.614100763607,6493.786379708194,113.99916007748963,0.35612305444529513,0.4487920105998317,0.2515510174501983,0.3561230544452951,0.4487920105998296,0.25155101745020125
27.04.2021,612170,577977,10126,6910.959182475423,6524.944795415649,114.31525994698553,0.3455459394390866,0.4398185682669009,0.23789015208723305,0.3455459394390875,0.4398185682669034,0.23789015208723271
28.04.2021,614510,580330,10152,6937.376100140438,6551.508473734359,114.60878125437459,0.3398365087282063,0.4275287759820271,0.22006163064096557,0.3398365087282062,0.42752877598202793,0.220061630640965
29.04.2021,616739,582575,10179,6962.539907608524,6576.852909699299,114.91359184281708,0.3344013861570124,0.42554919971543664,0.21661454788391962,0.3344013861570126,0.4255491997154367,0.2166145478839181
30.04.2021,618870,584777,10205,6986.597365533373,6601.711906578941,115.20711315020614,0.3285395535889414,0.4113398396134045,0.21178310307228534,0.3285395535889407,0.4113398396134052,0.21178310307228335
01.05.2021,620485,587115,10233,7004.829554434655,6628.10624568185,115.52321301970204,0.31548598302469666,0.4063310384486198,0.22966821643545407,0.3154859830246957,0.40633103844862023,0.2296682164354537
02.05.2021,622110,589534,10245,7023.174636146472,6655.415016550086,115.65868439234316,0.3052372281424785,0.4033346808848858,0.22230384377066456,0.3052372281424794,0.4033346808848872,0.2223038437706645
03.05.2021,623201,591525,10260,7035.491241775759,6677.891975127456,115.82802360814455,0.2935542553807321,0.40018629606972433,0.2276412195198645,0.293554255380732,0.40018629606972683,0.22764121951986446
04.05.2021,624595,593684,10291,7051.228499564234,6702.265532921801,116.17799132080071,0.2874868559201027,0.38378199315879663,0.2311928794182736,0.2874868559201028,0.3837819931587952,0.23119287941827232
05.05.2021,626239,595877,10311,7069.7880776160655,6727.022926271964,116.40377694186922,0.27048168433762765,0.3783932507861708,0.2222757092688268,0.27048168433762937,0.37839325078617253,0.22227570926882634
06.05.2021,627484,597922,10333,7083.84323252758,6750.109506026218,116.65214112504461,0.24706423576627423,0.3721565036398275,0.21476241231768514,0.24706423576627398,0.3721565036398263,0.21476241231768675
07.05.2021,628817,599854,10351,7098.891844171795,6771.920397021436,116.85534818400626,0.22805118682222775,0.3643196442893835,0.2031583160434493,0.2280511868222277,0.36431964428938335,0.20315831604345083
08.05.2021,630050,601958,10374,7112.811527710669,6795.6730443578435,117.11500164823504,0.21878304315975408,0.35731128575512505,0.19570480851886954,0.21878304315975491,0.35731128575512594,0.19570480851887137
09.05.2021,631076,603901,10382,7124.394330071484,6817.608117444648,117.20531589666243,0.20463337338484575,0.34456347327737763,0.18996883753997595,0.20463337338484475,0.3445634732773765,0.18996883753997426
10.05.2021,631896,605441,10392,7133.651540535292,6834.9936102669235,117.31820870719669,0.1981427864179852,0.33274694657269094,0.18281279046462945,0.1981427864179843,0.33274694657269005,0.18281279046462812
11.05.2021,632766,607712,10413,7143.473215051772,6860.631567539253,117.55528360931862,0.18585664821765555,0.3341911868295139,0.1685176865256699,0.18585664821765394,0.33419118682951504,0.16851768652567103
12.05.2021,633960,609666,10428,7156.952616629563,6882.690822717646,117.72462282512001,0.1752116177393652,0.327354823345292,0.16133284837147815,0.17521161773936472,0.32735482334529115,0.1613328483714796
13.05.2021,634893,611254,10444,7167.485515852408,6900.618201030486,117.9052513219748,0.16783508649017817,0.3155375169580231,0.15277123361075687,0.16783508649017667,0.315537516958024,0.15277123361075387
14.05.2021,635780,612523,10455,7177.499108146797,6914.944298687283,118.02943341356249,0.15744549866795812,0.29903565043714403,0.14293187119328715,0.1574454986679598,0.2990356504371455,0.14293187119328538
15.05.2021,636424,614803,10470,7184.769405145203,6940.683859489092,118.19877262936387,0.1439041293840224,0.30210406529204775,0.13168490967973603,0.14390412938402278,0.302104065292047,0.13168490967973587
16.05.2021,637097,616148,10474,7192.367091294158,6955.86794250595,118.24392975357758,0.13574739985194148,0.2872453895325275,0.12612612781055066,0.1357473998519415,0.2872453895325297,0.12612612781055213
17.05.2021,637573,617307,10480,7197.740789075588,6968.952219246869,118.31166543989814,0.12785841288427097,0.27768759976039836,0.12054957783588974,0.1278584128842702,0.2776875997603987,0.12054957783589115
18.05.2021,638155,618798,10499,7204.311150648682,6985.784537297526,118.52616177991321,0.1212302386808954,0.2586068139354668,0.11758089040499121,0.12123023868089655,0.2586068139354644,0.11758089040499173
19.05.2021,639054,618798,10508,7214.460214315712,6985.784537297526,118.62776530939404,0.11439874135646667,0.21267340186809655,0.10924828239194281,0.11439874135646673,0.21267340186809472,0.10924828239194236
20.05.2021,639616,619756,10527,7220.804790267736,6996.599668546709,118.84226164940912,0.10593764443191432,0.1975799426851616,0.1131599327646379,0.10593764443191492,0.19757994268516296,0.11315993276463968
21.05.2021,640293,620837,10534,7228.447633540906,7008.803381365461,118.9212866167831,0.10109995529450466,0.19283958259854797,0.10761308233437286,0.10109995529450568,0.19283958259854714,0.10761308233437454
22.05.2021,640876,621998,10541,7235.029284395053,7021.910236668488,119.00031158415707,0.09963697888973602,0.1663788235468983,0.09661014911386936,0.0996369788897367,0.16637882354689884,0.09661014911386921
23.05.2021,641380,622889,10546,7240.719082045979,7031.96898608709,119.0567579894242,0.0957648712160047,0.155590078508066,0.09792864001417874,0.09576487121600512,0.15559007850806567,0.09792864001417816
24.05.2021,641740,623668,10547,7244.783223225212,7040.763336027709,119.06804727047763,0.09310988183522949,0.14658411479452546,0.09109972046771789,0.09310988183523138,0.14658411479452613,0.09109972046771767
25.05.2021,642138,624549,10551,7249.2763570844745,7050.709192635776,119.11320439469132,0.08892919917533895,0.13225955399497252,0.0706179728270227,0.08892919917533713,0.13225955399497363,0.07061797282702183
26.05.2021,642583,625453,10566,7254.3000871532495,7060.914702708073,119.28254361049271,0.07870418199154323,0.1529373322225987,0.07868142561569039,0.07870418199154236,0.15293733222259953,0.07868142561569047
27.05.2021,643168,626259,10573,7260.904316569504,7070.013863237134,119.36156857786668,0.07914651527829698,0.14923023574424257,0.06231508549764069,0.07914651527829816,0.14923023574424119,0.062315085497638874
28.05.2021,643709,626815,10588,7267.011817619406,7076.290703502838,119.53090779366806,0.07604224734733521,0.13699561809321972,0.07308296052732652,0.07604224734733324,0.13699561809322033,0.07308296052732481
29.05.2021,644207,627672,10592,7272.633879584013,7085.965617365623,119.57606491788177,0.07408683096801445,0.12981238232000167,0.06898683579741328,0.07408683096801456,0.12981238231999978,0.06898683579741284
30.05.2021,644586,628312,10596,7276.912517103261,7093.190757239816,119.62122204209548,0.0712567828412024,0.12391467290894642,0.06760548160394951,0.07125678284120264,0.12391467290894564,0.06760548160395116
31.05.2021,644815,628856,10603,7279.497762464496,7099.332126132879,119.70024700946945,0.0683135981605535,0.11841735550390801,0.07568839546082372,0.06831359816055534,0.1184173555039073,0.07568839546082291
01.06.2021,645152,629713,10615,7283.302250179499,7109.007039995664,119.83571838211056,0.06691990759483835,0.11770566353439657,0.0864384011643231,0.06691990759483987,0.11770566353439467,0.08643840116432411
02.06.2021,645552,630274,10621,7287.817962600869,7115.3403266666355,119.9034540684311,0.06587721434845163,0.10975477154587567,0.07420371085231477,0.06587721434845005,0.10975477154587389,0.07420371085231435
03.06.2021,645834,630731,10627,7291.001539857936,7120.499528108051,119.97118975475166,0.05911217466912339,0.10170356436874772,0.07280965644509672,0.059112174669123906,0.1017035643687458,0.07280965644509843
04.06.2021,646167,631138,10631,7294.760870448726,7125.094265496797,120.01634687896535,0.054461654063508794,0.09823887037669966,0.05791953796842152,0.05446165406350804,0.09823887037670029,0.05791953796842093
05.06.2021,646438,630458,10636,7297.820265614205,7117.417554380468,120.07279328423249,0.04940100718471567,0.06331532109155409,0.059241487515648464,0.04940100718471536,0.06331532109155699,0.059241487515649165
06.06.2021,646800,630942,10639,7301.906985355544,7122.881566410325,120.10666112739277,0.04899631601784458,0.05971610729195791,0.05787602209605007,0.04899631601784255,0.059716107291958455,0.05787602209604948
07.06.2021,647079,631294,10640,7305.056694769451,7126.85539334113,120.11795040844618,0.05008328128252885,0.055317308460330214,0.049781267022375904,0.05008328128252749,0.05531730846033026,0.04978126702237436
08.06.2021,647322,631869,10647,7307.799990065433,7133.34672994685,120.19697537582017,0.04798189875092683,0.04886067251703472,0.043011832353935485,0.047981898750927995,0.04886067251703703,0.043011832353936
09.06.2021,647688,632188,10650,7311.931866930986,7136.948010602892,120.23084321898044,0.04720186259815235,0.0433459502820867,0.03896228437681249,0.047201862598153635,0.04334595028208782,0.03896228437681253
10.06.2021,647971,632660,10650,7315.126733469106,7142.27655126011,120.23084321898044,0.04720333860585905,0.043653548520531826,0.030892019268603688,0.0472033386058577,0.04365354852053461,0.030892019268602782
11.06.2021,648187,633105,10652,7317.565218176645,7147.300281328883,120.2534217810873,0.044599565473225765,0.044483496654897495,0.02819764342160172,0.04459956547322672,0.044483496654894886,0.028197643421603327
12.06.2021,648387,633538,10652,7319.823074387331,7152.188540025018,120.2534217810873,0.04301608988509907,0.06964563480047804,0.021478748545430953,0.04301608988509921,0.0696456348004774,0.021478748545431213
13.06.2021,648620,633939,10661,7322.453476872778,7156.715541727441,120.35502531056812,0.04014982496084668,0.06772074173360867,0.029519474666880235,0.04014982496084674,0.06772074173360845,0.02951947466687974
14.06.2021,648732,634123,10662,7323.717876350762,7158.79276944127,120.36631459162155,0.036454395434972746,0.06389720994660827,0.029516703734749763,0.036454395434970865,0.06389720994660694,0.02951670373475096
15.06.2021,648849,634439,10668,7325.038722234013,7162.360182254153,120.4340502779421,0.03366608229311573,0.058004330415456815,0.02815743894362169,0.033666082293114796,0.05800433041545616,0.0281574389436216
16.06.2021,649002,634900,10671,7326.765982235188,7167.5645408197815,120.46791812110237,0.028957450424136253,0.06117254070372841,0.028149515166553674,0.028957450424138248,0.06117254070372759,0.028149515166553587
17.06.2021,649181,635192,10674,7328.78676354375,7170.861010887384,120.50178596426265,0.026655583479686863,0.057076849247188276,0.03216574071778063,0.026655583479685555,0.057076849247189365,0.03216574071778101
18.06.2021,649309,635544,10677,7330.2317915185895,7174.834837818188,120.53565380742293,0.02471020149873036,0.05494518879545625,0.03349807423546911,0.024710201498731852,0.05494518879545724,0.033498074235469084
19.06.2021,649445,635886,10679,7331.767133741855,7178.695771938459,120.55823236952978,0.023294494374676584,0.05286220146073622,0.03617405330931276,0.02329449437467673,0.05286220146073357,0.036174053309311914
20.06.2021,649576,636125,10680,7333.246029559853,7181.393910110229,120.5695216505832,0.021042457288546146,0.049189346926886035,0.025441624353486427,0.021042457288546645,0.049189346926886195,0.025441624353485466
21.06.2021,649670,636365,10680,7334.3072219788755,7184.103337563051,120.5695216505832,0.020642964242879928,0.05043271253316336,0.024101626765482085,0.02064296424288132,0.05043271253316632,0.02410162676548153
22.06.2021,649728,636523,10684,7334.962000279974,7185.887043969493,120.6146787747969,0.019341882374686325,0.04686070035754903,0.021412850104665697,0.01934188237468573,0.04686070035755137,0.02141285010466426
23.06.2021,649845,636740,10686,7336.282846163225,7188.336817958086,120.63725733690376,0.01854578506045975,0.04135053499708334,0.02006972094280777,0.01854578506045917,0.0413505349970862,0.020069720942808424
24.06.2021,649922,636923,10697,7337.152120804339,7190.402756390862,120.76143942849143,0.016298380872488808,0.038886056481454316,0.030758984549624717,0.016298380872490355,0.03888605648145265,0.03075898454962381
25.06.2021,650016,637051,10700,7338.21331322336,7191.8477843657,120.79530727165172,0.015547826979842468,0.03384038586969369,0.030750351547327987,0.015547826979840583,0.03384038586969356,0.030750351547328754
26.06.2021,650192,637238,10699,7340.200226688763,7193.95887992269,120.78401799059829,0.01642367171557467,0.030346363091075197,0.026739258988838145,0.016423671715572963,0.030346363091075503,0.02673925898883846
27.06.2021,650261,637424,10700,7340.979187081451,7196.0586861986285,120.79530727165172,0.015058126112198983,0.029146807823380076,0.02673675830848742,0.01505812611220134,0.02914680782338045,0.02673675830848941
28.06.2021,650324,637545,10701,7341.690411787816,7197.424689206093,120.80659655270514,0.014374903173382466,0.02646883943911416,0.028071871793133613,0.014374903173382426,0.026468839439113146,0.0280718717931352
29.06.2021,650353,637613,10700,7342.017800938365,7198.1923603177265,120.79530727165172,0.013736575496596144,0.02444561023254722,0.021386428285131258,0.013736575496597351,0.02444561023254715,0.021386428285133187
30.06.2021,650412,637751,10702,7342.683868520517,7199.750281103098,120.81788583375855,0.012460069900039216,0.022667290222906162,0.021382429442796114,0.0124600699000376,0.022667290222904875,0.02138242944279468
01.07.2021,650474,637909,10706,7343.38380394583,7201.53398750954,120.86304295797227,0.01212913276847515,0.022100777970876218,0.012016396194195037,0.012129132768475461,0.022100777970876402,0.012016396194196439
02.07.2021,650569,638032,10709,7344.456285645905,7202.922569079111,120.89691080113255,0.012149341388369908,0.02198436744208077,0.012013028160022256,0.01214934138837115,0.02198436744208161,0.012013028160021977
03.07.2021,650662,638167,10709,7345.506188783874,7204.4466220213235,120.89691080113255,0.010323473094638642,0.020813625383102895,0.013348141644668451,0.01032347309464027,0.02081362538310477,0.013348141644669449
04.07.2021,650737,638319,10709,7346.35288486288,7206.162592741444,120.89691080113255,0.010454111965410162,0.020046446866830988,0.012012903371398586,0.010454111965408547,0.02004644686683117,0.012012903371398306
05.07.2021,650817,638378,10713,7347.2560273471545,7206.828660323596,120.94206792534624,0.010826302774404547,0.0186550714671165,0.01601375562985232,0.010826302774404639,0.018655071467115415,0.016013755629850825
06.07.2021,650901,638456,10718,7348.204326955642,7207.709224245763,120.99851433061338,0.01203309396529616,0.01887686466662758,0.024016211111875827,0.012033093965294506,0.018876864666625186,0.02401621111187527
07.07.2021,651008,638566,10719,7349.4122800283585,7208.951045161639,121.0098036116668,0.013085487613493213,0.018246270761391327,0.02267885541387606,0.013085487613493893,0.01824627076138935,0.022678855413877586
08.07.2021,651128,638618,10721,7350.766993754771,7209.538087776418,121.03238217377364,0.014356992435467569,0.015870368848607676,0.02000489335380617,0.014356992435469298,0.015870368848607656,0.020004893353805148
09.07.2021,651291,638719,10722,7352.607146566478,7210.678305162814,121.04367145482706,0.015846813287831583,0.015375176605652269,0.017334295927508344,0.015846813287831312,0.015375176605651157,0.01733429592750645
10.07.2021,651453,638814,10723,7354.4360100971335,7211.750786862889,121.0549607358805,0.017358026923760077,0.014477277595563954,0.01866666995154437,0.017358026923760508,0.014477277595562669,0.01866666995154375
11.07.2021,651612,638889,10723,7356.231005784627,7212.597482941896,121.0549607358805,0.019198063703715434,0.012751890419079866,0.01866666995154437,0.01919806370371465,0.01275189041907747,0.01866666995154375
12.07.2021,651804,638965,10723,7358.398547746885,7213.455468301956,121.0549607358805,0.021651154317247134,0.01313083652136238,0.013330704208444443,0.021651154317246485,0.013130836521361726,0.013330704208445439
13.07.2021,652022,639035,10724,7360.859611016532,7214.245717975697,121.06625001693392,0.024585266178898273,0.012950372301961843,0.00799548721595317,0.024585266178898828,0.01295037230196259,0.007995487215952423
14.07.2021,652354,639154,10726,7364.607652326269,7215.589142421054,121.08882857904077,0.029510948388395797,0.013149338459928989,0.009326867023682238,0.029510948388395804,0.013149338459931086,0.00932686702368109
15.07.2021,652660,639239,10727,7368.062172328617,7216.548731310596,121.10011786009419,0.03357867613064842,0.01388585037844611,0.007993250321961196,0.03357867613064509,0.013885850378447136,0.007993250321960452
16.07.2021,653001,639352,10728,7371.911817167836,7217.824420069633,121.11140714114762,0.03746642532145179,0.014151831520697522,0.007992505007352602,0.0374664253214518,0.014151831520699144,0.007992505007353535
17.07.2021,653412,639422,10728,7376.551711680792,7218.614669743371,121.11140714114762,0.042904497504997884,0.013591126543886735,0.006660130983316574,0.04290449750499498,0.01359112654388622,0.006660130983316234
18.07.2021,653735,639573,10729,7380.198149461049,7220.319351182438,121.12269642220106,0.04647961806494393,0.015287493792516005,0.007991759831723946,0.046479618064943676,0.015287493792515653,0.00799175983172488
19.07.2021,653998,639700,10729,7383.1672303781,7221.753089876224,121.12269642220106,0.04801747252160932,0.016424829254798344,0.007991759831723946,0.0480174725216081,0.01642482925479961,0.00799175983172488
20.07.2021,654314,639831,10729,7386.734643190983,7223.231985694223,121.12269642220106,0.050142123027825766,0.017785276767197017,0.006659510061537031,0.05014212302782577,0.017785276767196805,0.006659510061538367
21.07.2021,654745,640018,10729,7391.600323325009,7225.343081251213,121.12269642220106,0.05227812123913752,0.019300225251301772,0.003995258982515344,0.05227812123913793,0.019300225251301324,0.003995258982517487
22.07.2021,655197,640202,10730,7396.703078361158,7227.420308965044,121.13398570325448,0.055439187270223796,0.021507419828286207,0.003994886568362771,0.055439187270225974,0.021507419828284354,0.003994886568364914
23.07.2021,655589,640430,10730,7401.128476534101,7229.994265045226,121.13398570325448,0.056522274281228906,0.024069775546724372,0.0026631335819066993,0.056522274281229155,0.024069775546725514,0.002663133581907569
24.07.2021,655938,640685,10731,7405.068435621746,7232.873031713849,121.14527498430789,0.05513575899629604,0.028193834476972737,0.0039945142236321686,0.055135758996298585,0.02819383447697493,0.0039945142236309595
25.07.2021,656270,640951,10731,7408.8164769314835,7235.875980474058,121.14527498430789,0.05530457562402282,0.030751403810082904,0.002662885375224797,0.0553045756240249,0.030751403810082685,0.0026628853752223144
26.07.2021,656582,641222,10732,7412.338732620152,7238.935375639538,121.15656426536133,0.05634900986508299,0.03395482164574228,0.003994141948304127,0.056349009865084794,0.033954821645741984,0.003994141948302917
27.07.2021,656949,641541,10737,7416.4818987667595,7242.53665629558,121.21301067062845,0.057431487169746234,0.03813630903621986,0.010649804586076343,0.05743148716974788,0.03813630903621807,0.01064980458607479
