country,France,Germany,Russia,US,United Kingdom
26.01.2021,0.5444956531246843,1.2977530325241222,0.7988358727863708,0.8033565271963352,1.3074864591257314
27.01.2021,0.549882102035528,1.2365917101681532,0.7915616885185756,0.784512769050135,1.2685309440241126
28.01.2021,0.546708486599415,1.3522665667351927,0.7777157076775916,0.7674942170919689,1.2438364440049217
29.01.2021,0.5746848743457329,1.2202627148776422,0.7622132462126913,0.7549737820823078,1.2051874597048524
30.01.2021,0.5749852361891098,1.3839296860974504,0.74801038240056,0.7276879566631406,1.1689608616494538
31.01.2021,0.5779853057227496,1.2819459950152885,0.7419019876788032,0.7277614145070014,1.1591360351970401
01.02.2021,0.5764201636781479,1.278862539138625,0.733854202473742,0.7250826675710937,1.127323439393036
02.02.2021,0.5925981191811874,1.3761344268867997,0.723427821332555,0.7042818416443072,1.0847210255823987
03.02.2021,0.5913485578082274,1.3317986411112188,0.7048292761638218,0.6910955090656089,1.0135357964741134
04.02.2021,0.5254725311284366,1.173795927845712,0.688828530627927,0.6862223596183836,0.959473432978032
05.02.2021,0.5542054662026323,1.2333424776684903,0.6827196149021616,0.6830825004457973,0.9181901465934214
06.02.2021,0.5434130114487287,1.078356230399398,0.6757248560183514,0.6736991108348048,0.8596812899007309
07.02.2021,0.5377074248414421,1.1002856219053767,0.6612826566306287,0.6561703837568308,0.8278277664849705
08.02.2021,0.5352850882706012,0.9881814984001872,0.6519719051751219,0.6437163958776629,0.8153830610153646
09.02.2021,0.5299711413799074,0.9458233571449838,0.6460413220922196,0.6245949889572954,0.7542277841925709
10.02.2021,0.5165433325756826,0.9069731320867574,0.643656489204788,0.6039636760198162,0.7052148666298663
11.02.2021,0.5803584106605213,0.8257709050760502,0.6456385348048332,0.5782205385406095,0.6703144363147953
12.02.2021,0.5089524605483216,0.7848753527633772,0.6377533605827804,0.5502368290211138,0.6327239856426515
13.02.2021,0.5091441249300505,0.7802966748242578,0.6340316716150686,0.5340376207711099,0.6027612817745965
14.02.2021,0.507365338227905,0.7695759130668771,0.6309344382916812,0.5241816164201746,0.5865217188514605
15.02.2021,0.49610951853443364,0.6974738117870768,0.6253318956484132,0.5078663338792546,0.5729028605252767
16.02.2021,0.4679268728227585,0.6286391244053507,0.6085324498129407,0.46301625926091994,0.536965227096226
17.02.2021,0.4686452772518487,0.6735953636390969,0.5924248012166046,0.4317030572574689,0.500502581151599
18.02.2021,0.4513226763067792,0.6595672986394311,0.575328738563307,0.4119079042520198,0.4706294146242769
19.02.2021,0.4353091909302499,0.6432665531383633,0.5655215754369485,0.3993950573839388,0.44061014906249846
20.02.2021,0.42713293024073284,0.6249105049754446,0.5579758116747142,0.3870959929793444,0.41749539883576575
21.02.2021,0.42491975740702737,0.6124503684670967,0.552760257991759,0.38698621326943267,0.41161232788590674
22.02.2021,0.40962269536469514,0.6604101914447845,0.5403542854130533,0.3934402085028581,0.4040617951544006
23.02.2021,0.3804604715841635,0.6302183033842538,0.530756864494375,0.41014050883714204,0.3717250511021426
24.02.2021,0.3736947572824084,0.5142153309641958,0.51376481788033,0.4313236080739818,0.3347680191318549
25.02.2021,0.3708255886948134,0.4401241595649398,0.5053134615263192,0.4240897236344295,0.3181646968396704
26.02.2021,0.36282592081383946,0.45753762277259197,0.4952931829665932,0.4112961224272926,0.29480559405400225
27.02.2021,0.3667951191138746,0.45884335444204405,0.4858425355705867,0.3982176839612917,0.2756702275206749
28.02.2021,0.359999599773238,0.45781407437158217,0.476844919230484,0.39391302135984324,0.26669696333396825
01.03.2021,0.3653612807851076,0.44385688713606175,0.4742913887307645,0.39626062799991874,0.25771939641414604
02.03.2021,0.36139519004793785,0.43914090935608724,0.47566228986659975,0.38498549321375564,0.2327909664411254
03.03.2021,0.3674273415348912,0.43149038037226856,0.48439393947911846,0.3636729888682749,0.23703884711782314
04.03.2021,0.3715349414338572,0.44966896066606404,0.4868828000587722,0.34882395672801314,0.22696956799312834
05.03.2021,0.35299798071834776,0.3863794077939387,0.4901098286809014,0.3355456603220011,0.21380379467079033
06.03.2021,0.34982842235729344,0.3748110016483826,0.487975624778504,0.3348341520918763,0.1981540241297052
07.03.2021,0.350631690491661,0.36913425396100574,0.4844023156077052,0.3233506212416276,0.19081842764288717
08.03.2021,0.3467192746663197,0.34542788876103153,0.49007961638757963,0.3058543688447804,0.18619188884584542
09.03.2021,0.3370578526029178,0.32089296728221156,0.4709084663278464,0.300679951155685,0.17285706014924682
10.03.2021,0.3372697756535274,0.3123966415141222,0.4709391663603896,0.27192088004573545,0.13824632872583978
11.03.2021,0.33170308489703876,0.3098602303627625,0.46585177625878416,0.260722720352129,0.13101900774128172
12.03.2021,0.29580349302166287,0.29490987487190595,0.46729602016670907,0.2520238394059858,0.12393638473792498
13.03.2021,0.2950833158605065,0.27931664864952566,0.4707471405435296,0.23698221898356647,0.11956981740441781
14.03.2021,0.29639296337461174,0.2910673570506444,0.47327182203665513,0.23187586559588214,0.11608209217573243
15.03.2021,0.29094655238620054,0.2873380451931652,0.4758800449958432,0.23143433034881047,0.11590828669151376
16.03.2021,0.2960439677478583,0.2772502459503209,0.4909339865828405,0.2166985790459342,0.10195598614452064
17.03.2021,0.28088296762382575,0.25670853325327164,0.48249763502430076,0.2066067275583384,0.09624291975041561
18.03.2021,0.28053135767854825,0.2486692350401249,0.48009303317748925,0.2079642428840161,0.08635904344750964
19.03.2021,0.28948932256138377,0.24386954002643066,0.4715365889738772,0.19721188091508676,0.07763261797876388
20.03.2021,0.29003923481716837,0.2585439411731735,0.45648597451129946,0.19092448195230896,0.07461572851468945
21.03.2021,0.2892827567795945,0.24961109323125813,0.45117597524731096,0.19754622966902305,0.07254993620931671
22.03.2021,0.2897771774503694,0.25167705910232485,0.44233997074178116,0.19288767420545944,0.06731391863199633
23.03.2021,0.26986022761966616,0.24968256683279333,0.43751088992802073,0.18411558498110633,0.06748124972012408
24.03.2021,0.26992329639395013,0.24988308621588312,0.4314418134139221,0.1920603290199606,0.06255076965903152
25.03.2021,0.26271154631716315,0.241562589947622,0.41954541256057615,0.18387448784631683,0.058893430090196694
26.03.2021,0.35537631074633014,0.23183506873040854,0.4118731128802657,0.1867105793921786,0.055576633083442614
27.03.2021,0.3569766895446894,0.22946105420861776,0.40958715661847733,0.18751529415155505,0.05125174577747733
28.03.2021,0.3552393278751102,0.2283710527963933,0.4026297574937462,0.17838548660425996,0.049773510684656914
29.03.2021,0.3565038417970907,0.2138761343894476,0.3914644643229838,0.18136119534037035,0.05032960266191098
30.03.2021,0.36953594183530564,0.21393130504811778,0.38752056030656534,0.18052757534245117,0.043866176972818235
31.03.2021,0.3771012328606243,0.2078626026622768,0.3872571507145917,0.1687559137876045,0.03764124440975033
01.04.2021,0.3884303528493663,0.21649715297721195,0.38408525571640223,0.16225047371913578,0.03627223503463511
02.04.2021,0.30078072310521087,0.20823607596809235,0.3813217874034522,0.15500315810302134,0.03411480436448634
03.04.2021,0.2994390210170042,0.20484273889950738,0.37908914779373,0.15366428182036643,0.028702355447082283
04.04.2021,0.30701326059203277,0.20583803502387438,0.3805583642856317,0.14938919873756987,0.027460924814678756
05.04.2021,0.2818078729643429,0.1860743927623943,0.386084637896416,0.14449789727234943,0.02801803520460889
06.04.2021,0.28731875134829726,0.1593546810124326,0.3813185052072268,0.1426859355313663,0.024072177169060006
07.04.2021,0.3037190559268935,0.21627169637607263,0.3750178322319458,0.18077157239118027,0.024288778141555407
08.04.2021,0.307864190934568,0.22664081481715428,0.37115931295455756,0.17835983451754894,0.024503700130387555
09.04.2021,0.3066683399769416,0.24991059676824934,0.37026092299617863,0.17830099417957834,0.025391980910101346
10.04.2021,0.3091290063154144,0.25643668787265,0.37141448224165613,0.17685641047574724,0.02875703328428325
11.04.2021,0.30724227941418425,0.26501814192993806,0.3677065801334532,0.17666305001797666,0.02841817373888173
12.04.2021,0.3337778892833961,0.3047960869603045,0.3571639678271028,0.17603066232849526,0.02695340359646392
13.04.2021,0.3206780928801661,0.3464324051512954,0.34849096391543644,0.17608919419922958,0.027285708188875265
14.04.2021,0.3015319259957699,0.3044632914967588,0.3505807840810124,0.13318503741751406,0.026490940116527358
15.04.2021,0.29376918440626076,0.29451309258163466,0.3540897750349495,0.12944030733868103,0.02401312652283506
16.04.2021,0.29279055906743323,0.28929249550187264,0.35215286576893073,0.12799106761230553,0.021087230417177468
17.04.2021,0.28962560527337444,0.28353750669028194,0.35037299278389167,0.1274223507336565,0.02063233158433092
18.04.2021,0.2840108836439828,0.280150350280121,0.3561378565022773,0.1284681858628832,0.02096731158281533
19.04.2021,0.29169672286377796,0.27999828351842054,0.3646950338662173,0.129676608210952,0.019956582654967837
20.04.2021,0.2967567269989672,0.27631131632821376,0.3692866932919872,0.12871940753578845,0.021073218556061073
21.04.2021,0.29812960852673864,0.2696439936543503,0.36774637696139384,0.12732401993045922,0.019051031388055695
22.04.2021,0.29543716613137255,0.27235138862197167,0.3662212546103521,0.12812538248959687,0.017814650501626318
23.04.2021,0.2946127371372095,0.2833879239251672,0.3645719646602254,0.12544841903655138,0.01859361858886638
24.04.2021,0.29796210573820014,0.2903053223633591,0.36293500921221494,0.12669455531141405,0.01814067679996282
25.04.2021,0.2982473648176294,0.286513754578885,0.3539365170250278,0.12574597239778124,0.0182511507802948
26.04.2021,0.2901468834960614,0.29192089671797156,0.35413938600215616,0.1248597670446665,0.01836217865383661
27.04.2021,0.28338523680176103,0.28883078928354095,0.3544978880473094,0.12040327960745059,0.01656735297715454
28.04.2021,0.28279854903303697,0.2887856005277853,0.35158769011254687,0.12283508884221783,0.017571541725538372
29.04.2021,0.28518008628242547,0.28992684497887494,0.3455139365982894,0.12133702700042417,0.018127986861869866
30.04.2021,0.2787910574585651,0.27908045493484296,0.3439873133624168,0.12231929731823302,0.015326724382694423
01.05.2021,0.274796419707003,0.27730558738645233,0.3420760088991034,0.12168451829472456,0.012527792427751342
02.05.2021,0.27019036225212434,0.2812211766485446,0.3423538096361573,0.12229173110042472,0.012862106239154106
03.05.2021,0.25731907785045466,0.275782719321901,0.33875652475477375,0.12219101652845607,0.012190689653884066
04.05.2021,0.2442537609785085,0.26943488229057394,0.33036877220683486,0.12789149979417636,0.010959438759849843
05.05.2021,0.23390999558450298,0.266539996880999,0.32556536109503076,0.12319553479667229,0.010733392823696897
06.05.2021,0.22148082513628228,0.2668441191890017,0.323076289564904,0.12137518865421607,0.00939022622453214
07.05.2021,0.21534183338556184,0.26644349550231816,0.3194700821733517,0.12159979831961495,0.009277306492983759
08.05.2021,0.21279927638846358,0.26946946624400486,0.3153814754096477,0.11873497691814242,0.009053336256429947
09.05.2021,0.21270413342697214,0.2641426145478737,0.3133898684382953,0.11665254826962537,0.007711624034379261
10.05.2021,0.2095320794204973,0.2565939361711609,0.31052981486063336,0.1147381781673211,0.008158463622672462
11.05.2021,0.208222728441988,0.25270729039306467,0.30883986677932723,0.10934973915836733,0.00972216924886645
12.05.2021,0.1997420428545164,0.22100666382609147,0.30722334725449657,0.10882851730388289,0.007932865958065397
13.05.2021,0.187613760078049,0.23999471786463986,0.3114849871713913,0.1077670655484397,0.007708672410236242
14.05.2021,0.1767990691426202,0.22985147059753222,0.3127361609742967,0.10291638388683709,0.008042820008631166
15.05.2021,0.16801014471934445,0.21953857818877348,0.3113478276473819,0.10021329078997153,0.00826584201580223
16.05.2021,0.16331989055821713,0.2212225992401579,0.3177375138926581,0.1007827440864665,0.008489036971257446
17.05.2021,0.15015085134171174,0.2115619539442883,0.3194838466642433,0.10059178126259583,0.00848870513477374
