country,Albania,Armenia,Austria,Azerbaijan,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Czechia,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hungary,Ireland,Italy,Kazakhstan,Kosovo,Latvia,Lithuania,Luxembourg,Malta,Moldova,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russia,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,Ukraine,United Kingdom
05.03.2020,0,0.0,41.379310344827566,100.0,0.0,117.3913043478261,0,0,0.0,49.999999999999986,0.0,50.000000000000014,100.0,31.944444444444454,33.33333333333333,83.96946564885496,244.44444444444443,0.0,0.0,24.89478795726774,0,0,0.0,0.0,0.0,0,0,0,115.78947368421053,0.0,55.35714285714286,0.0,60.0,50.000000000000014,33.33333333333335,0,0,0,16.66666666666667,168.57142857142858,26.666666666666654,0,0.0,34.88372093023256
06.03.2020,0,0.0,34.14634146341464,0.0,0.0,118.00000000000004,0.0,0,10.000000000000009,50.000000000000014,118.18181818181822,233.33333333333334,25.000000000000018,72.63157894736845,0.0,39.00414937759336,45.16129032258066,0.0,200.00000000000009,20.165889061689978,0,0,0.0,0.0,100.0,0,0,0,56.09756097560975,200.00000000000006,24.137931034482772,400.0,62.500000000000014,49.99999999999999,224.99999999999994,0,0,250.0,54.440154440154444,7.446808510638311,87.71929824561406,0,0.0,41.37931034482759
07.03.2020,0,0.0,43.636363636363654,50.0,0.0,55.04587155963303,49.999999999999986,0,9.090909090909078,5.555555555555554,0.0,0.0,0.0,46.189024390243866,0.0,19.253731343283572,2.2222222222222068,100.0,0.0,26.898188093183776,0,0,0.0,0.0,0.0,0,0,0,46.87500000000002,0.0,36.11111111111111,0.0,53.84615384615383,0.0,0.0,0.0,0.0,0.0,25.0,59.40594059405938,25.233644859813076,0,0.0,26.219512195121947
08.03.2020,0,0.0,31.645569620253163,0.0,0.0,18.343195266272172,0.0,0,0.0,63.1578947368421,54.166666666666664,0.0,53.33333333333332,18.456725755995844,225.0,30.16270337922404,58.69565217391306,75.0,5.555555555555536,25.361210266870653,0,0,100.0,0.0,50.00000000000002,0.0,0,0,40.957446808510625,0.0,19.727891156462583,119.99999999999997,49.99999999999999,66.66666666666666,30.76923076923076,0.0,199.99999999999994,128.57142857142858,34.6,26.086956521739136,25.746268656716424,0,0.0,32.367149758454104
09.03.2020,0,0.0,25.961538461538463,0.0,0.0,19.500000000000007,0.0,0.0,0.0,0.0,148.64864864864867,0.0,30.434782608695667,7.306338028169003,15.384615384615378,13.076923076923086,0.0,28.571428571428577,10.526315789473692,24.366101694915248,0,0,199.99999999999997,0.0,0.0,0.0,0.0,0,21.132075471698112,0.0,16.477272727272727,45.45454545454547,0.0,0.0,0.0,0.0,0.0,0.0,59.435364041604736,22.167487684729064,10.979228486646868,0,0.0,17.518248175182496
10.03.2020,400.0,0.0,38.93129770992367,22.222222222222225,50.000000000000014,11.715481171548115,66.66666666666667,0.0,16.666666666666664,32.258064516129025,186.9565217391304,20.000000000000004,33.33333333333332,47.16981132075473,0.0,23.89455782312923,21.917808219178077,0.0,61.904761904761905,10.651984300043603,0,0,33.333333333333336,0.0,66.66666666666666,66.66666666666669,199.99999999999994,0,19.003115264797515,133.33333333333331,95.12195121951218,37.499999999999986,36.666666666666686,66.66666666666667,17.647058823529406,399.9999999999999,133.33333333333334,93.75000000000001,57.96831314072695,43.145161290322584,31.283422459893075,0,0.0,19.25465838509316
11.03.2020,19.999999999999993,0.0,35.16483516483516,0.0,0.0,17.602996254681667,39.99999999999999,75.00000000000001,35.714285714285715,121.95121951219514,68.18181818181817,33.33333333333333,47.5,27.814938684503893,60.00000000000001,30.95401509951956,11.235955056179792,44.444444444444436,26.470588235294105,22.790422701744024,0,0,24.99999999999998,199.99999999999994,40.000000000000014,19.999999999999986,0.0,0,31.67539267015707,0.0,49.5,40.909090909090914,43.902439024390226,79.99999999999999,0.0,140.0,42.85714285714285,83.87096774193547,34.33628318584069,40.84507042253521,32.79022403258654,0,0.0,19.531249999999993
12.03.2020,91.66666666666667,300.0,22.7642276422764,0.0,33.33333333333333,0.0,57.14285714285715,0.0,0.0,3.296703296703312,38.96396396396396,0.0,0.0,25.948539031836027,0.0,43.86792452830189,-1.010101010101021,0.0,0.0,21.27266891349703,0,0,0.0,0.0,171.42857142857144,0.0,0.0,0,0.0,0.0,17.391304347826093,58.06451612903224,0.0,8.888888888888891,40.00000000000002,58.33333333333333,60.00000000000002,56.14035087719299,38.16425120772947,19.80000000000001,30.981595092024545,0.0,0.0,29.193899782135073
13.03.2020,43.478260869565226,100.0,66.88741721854306,36.36363636363636,125.0,78.02547770700636,18.181818181818198,228.5714285714286,68.42105263157896,49.999999999999986,30.307941653160448,393.74999999999994,162.71186440677965,27.4584487534626,4.16666666666666,33.87978142076503,93.87755102040816,46.15384615384618,109.30232558139537,16.853040428769923,0,0,70.0,100.0,78.94736842105263,100.0,100.0,0,60.23856858846918,100.0,41.88034188034189,38.775510204081655,89.8305084745763,81.63265306122447,60.71428571428569,84.21052631578948,100.0,58.42696629213483,66.30642085187539,35.8931552587646,33.372365339578465,400.0,199.99999999999997,35.24451939291737
14.03.2020,15.151515151515152,124.99999999999996,29.960317460317466,0.0,0.0,23.25581395348838,38.46153846153845,78.26086956521738,18.74999999999999,34.04255319148937,3.980099502487567,45.56962025316457,45.16129032258066,22.140722629720194,20.000000000000004,24.761904761904766,20.000000000000004,57.89473684210523,43.33333333333332,19.80181200453003,49.99999999999998,0,52.941176470588246,33.33333333333334,49.999999999999964,49.999999999999986,100.0,0,19.354838709677416,0.0,9.437751004016059,51.47058823529412,50.89285714285714,38.20224719101125,31.111111111111107,31.428571428571427,37.499999999999986,28.36879432624113,22.152140672782895,18.058968058968066,19.31518876207199,0.0,0.0,42.643391521197024
15.03.2020,10.526315789473673,44.44444444444444,31.29770992366411,53.33333333333334,0.0,28.592162554426693,33.33333333333333,24.39024390243901,28.947368421052644,33.86243386243386,4.665071770334933,48.695652173913025,8.444444444444434,0.8007117437722268,10.0,26.390403489640136,45.17543859649125,6.666666666666668,0.0,16.968379259819436,50.000000000000014,0,15.38461538461538,49.999999999999986,15.68627450980395,16.66666666666667,91.66666666666669,0,18.295218295218287,0.0,12.018348623853207,15.533980582524268,44.97041420118343,6.504065040650407,6.779661016949157,4.347826086956519,22.727272727272734,20.994475138121548,22.015334063526826,6.347554630593119,61.883738042678424,20.000000000000007,0.0,0.0874125874125762
16.03.2020,21.428571428571423,100.0,18.372093023255808,21.73913043478259,33.33333333333334,19.41309255079005,4.166666666666666,1.9607843137254892,16.326530612244895,17.786561264822126,6.628571428571428,19.883040935672526,13.524590163934427,47.462488967343354,0.0,25.48748921484037,0.0,21.875000000000004,31.007751937984494,13.064209803208469,11.111111111111118,0,13.33333333333333,41.666666666666664,30.508474576271162,42.85714285714285,0.0,0,24.428822495606337,28.571428571428577,9.172809172809181,48.739495798319325,35.102040816326536,20.610687022900738,42.85714285714286,14.583333333333323,16.66666666666667,15.525114155251144,27.494229289561424,7.925636007827784,0.0,199.99999999999997,133.33333333333334,35.45851528384282
17.03.2020,7.843137254901965,50.000000000000014,30.84479371316307,0.0,0.0,17.485822306238198,4.000000000000014,28.84615384615385,14.035087719298259,32.88590604026847,9.860664523043953,9.756097560975602,15.884476534296024,15.442166691605571,3.0303030303030383,27.296479647964812,16.918429003021142,28.205128205128194,31.95266272189351,12.601858470335939,230.00000000000003,0,44.117647058823536,47.05882352941176,81.81818181818184,26.666666666666682,30.43478260869564,0,20.833333333333336,44.444444444444436,9.752438109527386,34.463276836158194,35.34743202416919,16.45569620253165,26.666666666666668,18.181818181818198,14.285714285714288,8.695652173913034,18.16535908267954,7.887579329102447,22.727272727272755,161.11111111111114,100.0,26.370083816892326
18.03.2020,7.272727272727288,7.692307692307695,23.57357357357358,0.0,41.66666666666666,19.549477071600986,46.15384615384614,37.313432835820926,24.61538461538461,17.171717171717162,8.87804878048779,14.666666666666666,4.672897196261699,18.263123784834736,11.764705882352935,33.16409203845737,8.010335917312652,16.000000000000004,30.94170403587443,13.353012124674674,6.060606060606056,0,44.89795918367348,8.0,44.99999999999999,0.0,0.0,0.0,20.28053769725307,34.61538461538461,5.946684894053306,5.462184873949577,0.0,41.304347826086975,28.947368421052634,27.692307692307683,45.83333333333333,0.0,18.40313244807626,7.478991596638666,12.14814814814813,108.51063829787233,0.0,34.79591836734693
19.03.2020,8.474576271186441,36.904761904761905,22.296476306196833,57.14285714285716,0.0,20.794078061911154,65.78947368421053,2.1739130434782425,29.629629629629623,49.56896551724139,9.767025089605735,3.488372093023256,19.047619047619044,20.232354230600627,5.2631578947368345,24.28003569400504,0.0,25.862068965517253,90.75342465753427,14.902136476913164,25.71428571428571,0,21.12676056338029,33.33333333333335,65.02463054187191,39.4736842105263,63.33333333333335,49.999999999999986,19.87366375121477,37.14285714285716,12.645161290322587,41.43426294820717,75.22321428571426,6.538461538461532,35.37414965986396,24.096385542168676,17.142857142857146,4.000000000000023,29.13731128684402,12.509773260359635,34.577278731836216,95.9183673469388,14.28571428571429,2.8009084027252173
20.03.2020,9.37499999999999,18.26086956521738,18.628912071535023,0.0,35.29411764705883,25.738161559888585,41.26984126984127,35.106382978723424,21.904761904761912,20.028818443804024,9.142857142857148,5.992509363295886,12.500000000000004,16.2989972652689,7.50000000000001,29.556135770234977,18.421052631578952,16.438356164383563,22.621184919210062,14.587547215791407,11.363636363636356,0,29.06976744186044,36.1111111111111,44.477611940298516,20.754716981132088,34.6938775510204,366.66666666666663,21.7267936765302,39.5833333333333,9.621993127147764,19.718309859154925,29.936305732484094,11.191335740072196,27.1356783919598,31.067961165048537,11.382113821138214,19.230769230769234,13.622446139286296,13.89854065323143,29.91411042944785,86.97916666666664,81.25000000000001,47.79086892488954
21.03.2020,8.57142857142858,17.64705882352942,17.839195979899507,20.45454545454546,10.144927536231886,24.723083739477183,4.494382022471891,28.346456692913367,60.937500000000014,19.44777911164466,6.2079281974569795,8.127208480565365,16.222222222222225,13.364163662015983,13.95348837209302,11.915558242644105,7.070707070707074,21.176470588235283,14.934114202049766,13.944833159652074,8.163265306122444,0,11.711711711711708,69.38775510204081,38.4297520661157,14.06249999999999,21.212121212121204,0.0,21.2121212121212,26.86567164179106,10.65830721003134,26.11764705882353,25.490196078431364,19.15584415584416,20.94861660079052,26.66666666666667,29.92700729927008,12.31671554252198,24.32141107300343,7.565588773642448,24.197204382319605,86.62952646239557,62.06896551724136,26.23318385650223
22.03.2020,17.105263157894743,21.250000000000018,27.292110874200432,22.64150943396224,0.0,20.817051509769104,35.48387096774196,14.72392638036811,23.30097087378639,12.562814070351754,6.619718309859151,6.535947712418295,19.69407265774379,12.307266818778963,10.204081632653063,11.974969612389145,17.735849056603755,27.184466019417457,15.414012738853497,10.377393706372015,13.207547169811331,0,12.096774193548393,72.28915662650601,19.104477611940304,23.287671232876722,17.50000000000001,50.00000000000002,15.85164835164836,35.29411764705881,12.606232294617573,18.28358208955226,25.000000000000018,17.98365122615803,19.934640522875817,29.82456140350878,3.932584269662908,8.093994778067886,13.375896587057627,9.699376063528085,13.673003802281364,84.47761194029849,55.31914893617022,13.380698638247493
23.03.2020,16.85393258426965,21.134020618556697,24.902289223897252,10.76923076923078,6.578947368421054,10.055865921787692,7.9365079365079225,7.486631016042776,24.015748031496088,10.35714285714287,3.830911492734485,7.9754601226993955,11.82108626198082,23.887212953272197,12.962962962962973,16.81743255739154,11.37820512820514,27.48091603053436,24.172185430463585,8.098008048970206,3.3333333333333313,0,29.496402877697854,25.174825174825187,9.649122807017557,18.888888888888886,15.95744680851063,28.57142857142856,12.971306616077785,18.2608695652174,9.89517819706498,18.13880126182964,28.74999999999997,33.025404157043894,19.34604904632151,12.162162162162135,0.5405405405405277,6.763285024154582,22.1357063403782,5.79110651499484,17.674605298367695,23.705501618122966,0.0,17.075718015665796
24.03.2020,18.269230769230766,5.957446808510623,18.08225301743406,20.833333333333336,0.0,14.052898744322734,22.058823529411786,8.457711442786058,21.269841269841237,12.78317152103561,9.287531806615794,4.829545454545463,13.142857142857142,12.418625453461186,14.754098360655727,13.525605726872259,6.9064748201438775,11.976047904191631,18.13333333333332,8.210928089852484,16.12903225806452,0,9.444444444444436,16.75977653631285,25.599999999999973,2.80373831775701,14.678899082568808,74.07407407407408,17.128463476070515,8.823529411764705,9.233117130866066,20.29372496662217,14.660194174757295,37.84722222222223,13.013698630137013,21.68674698795184,9.677419354838714,8.597285067873312,13.516051912568289,11.730205278592356,12.302444570778846,22.432962720732526,32.876712328767105,21.37972048765984
25.03.2020,18.699186991869922,6.425702811244982,5.773234904410363,6.896551724137938,6.172839506172853,15.647692668072152,6.024096385542157,11.009174311926614,15.706806282722535,18.651362984218064,8.381839348079149,9.485094850948505,11.111111111111107,13.164176465387694,7.142857142857132,13.14800218274419,10.497981157469733,20.855614973262014,17.682468021068484,7.531513819821906,12.500000000000005,0,12.182741116751275,31.100478468899517,21.29208371246588,17.272727272727266,19.199999999999985,10.638297872340404,15.37634408602151,19.594594594594604,7.719175689835856,16.64816870144283,26.79932260795937,14.105793450881606,32.929292929292906,26.73267326732671,5.882352941176484,9.99999999999999,24.14441519368184,10.498687664041997,10.327022375215131,29.967948717948712,49.48453608247425,18.079372856442912
26.03.2020,19.178082191780817,9.43396226415095,23.63994273443094,31.18279569892472,0.0,26.29127000202553,8.522727272727277,9.090909090909099,11.99095022624435,16.384522370012075,8.646616541353378,33.16831683168318,8.86363636363637,15.433593749999982,5.333333333333347,17.72365565469013,8.647990255785624,15.48672566371683,16.304347826086936,8.338934745785487,37.037037037037024,0,10.407239819004534,9.12408759124087,9.00225056264067,3.8759689922480587,18.791946308724842,32.692307692307715,15.998757378067733,13.559322033898303,9.24124513618677,16.175071360608943,18.33055091819698,13.57615894039734,27.659574468085125,0.0,4.629629629629631,6.439393939393934,16.704029082096326,12.430720506730019,8.387629622831973,49.157418824496496,35.17241379310345,22.531120331950206
27.03.2020,6.896551724137924,13.448275862068968,10.826458242871615,35.245901639344275,9.302325581395325,16.824378508420196,24.08376963350784,10.984848484848472,18.38383838383838,18.389610389610404,8.74938210578349,6.877323420074334,8.663883089770335,13.031707894825908,5.063291139240499,15.779052300969559,8.29596412556054,14.942528735632171,16.602528862012125,7.332266190174855,35.135135135135144,21.126760563380277,14.754098360655728,19.732441471571917,10.461114934618013,3.731343283582099,12.429378531073452,18.84057971014493,15.787359400107121,8.955223880597009,11.457405758385288,13.759213759213754,20.428893905191885,25.558794946550073,23.333333333333332,19.010416666666657,19.026548672566364,12.455516014234892,13.728238673727217,8.06338028169013,9.457285581237835,57.012951226233135,58.163265306122454,24.830680663731805
28.03.2020,5.913978494623667,23.708206686930094,8.018806321013455,10.303030303030285,0.0,25.398132894014285,8.860759493670894,12.969283276450517,12.11604095563139,15.445370776656429,7.5454545454545485,12.173913043478272,12.103746397694547,14.079995209867679,8.433734939759034,13.414322502014874,9.83436853002068,14.333333333333332,13.861386138613863,6.906518069781955,52.0,5.813953488372108,8.928571428571429,10.055865921787694,14.080996884735223,7.194244604316539,16.080402010050253,2.439024390243914,13.553833699548967,10.04566210045663,6.924101198402102,17.92656587473004,21.134020618556676,12.383900928792563,22.007722007722016,44.20131291028447,8.55018587360594,8.227848101265803,11.43657085469956,12.316715542522024,8.879950495049501,29.90522990522992,14.838709677419345,17.40929128518141
29.03.2020,7.614213197969538,4.176904176904167,6.250755652279024,14.835164835164838,0.0,18.6336763739873,25.19379844961241,4.531722054380676,8.523592085235915,7.069555302166481,8.368554522400684,5.2713178294573595,6.255355612682083,6.831124524340638,1.1111111111111187,7.62631077216398,8.953817153628666,18.95043731778427,8.281573498964793,5.641707760186856,24.56140350877193,3.296703296703294,13.770491803278684,16.75126903553302,6.49918077553249,1.3422818791946274,13.852813852813833,1.1904761904761763,11.314797840920665,7.468879668049786,6.6998754669987655,13.675213675213655,15.319148936170231,24.999999999999993,21.360759493670866,12.443095599393034,7.534246575342484,6.725146198830435,9.38758790195944,7.33971569480705,5.349531116794535,24.520399891921095,33.42696629213482,14.256007393715354
30.03.2020,5.188679245283028,13.67924528301889,9.44469731451982,30.622009569378,61.70212765957448,9.809892949427818,13.931888544891654,3.7572254335259956,10.799438990182333,6.531771388001414,7.449297971918875,5.3019145802650955,9.032258064516128,10.960990468703937,13.186813186813184,7.713986633384335,4.8442906574394415,9.558823529411756,11.281070745697898,4.145809661272006,6.338028169014073,0.0,8.357348703170025,6.739130434782603,1.9487179487179496,3.311258278145704,13.307984790874524,7.058823529411772,8.115279048490388,10.038610038610027,3.7581699346405295,10.36519871106338,7.480711170748061,16.198347107438014,19.687092568448495,5.937921727395403,7.0063694267515935,3.5616438356164446,9.79403320434402,8.864864864864867,7.370692561872018,17.467722686340466,15.368421052631584,13.513650151668333
31.03.2020,8.968609865470842,10.373443983402472,5.84321064670408,9.157509157509157,0.0,7.361963190184063,14.130434782608683,11.14206128133706,9.746835443037979,10.229923358880377,10.308529945553534,4.195804195804209,4.881656804733742,16.951516493247723,6.796116504854366,7.360394707333481,8.415841584158432,10.067114093959736,11.168384879725068,3.9837230560552115,13.57615894039736,19.148936170212767,5.851063829787243,9.368635437881869,9.557344064386323,8.333333333333327,18.456375838926203,19.780219780219788,7.193026995007198,15.438596491228084,4.409448818897635,12.457420924574206,16.151685393258433,6.448553816974881,27.287581699346415,14.64968152866243,8.03571428571428,6.084656084656068,9.057938059939067,10.104270109235369,4.28966210275092,24.9746005356978,17.70072992700731,13.485948425600148
01.04.2020,6.58436213991771,7.330827067669174,5.216110019646393,20.469798657718115,7.236842105263152,9.307240704500975,9.285714285714294,5.764411027568915,11.072664359861593,6.0459492140265905,8.259295820993739,4.56375838926174,1.9746121297602288,9.317205217029175,6.363636363636377,8.44474153297682,7.686453576864524,6.707317073170732,6.553323029366322,4.520190562613424,10.787172011661815,11.607142857142861,12.060301507537693,8.193668528864064,6.473829201101918,11.242603550295874,19.830028328611863,12.844036697247695,8.123470434988574,7.598784194528877,4.7834518422753645,10.514928602336648,10.85583769985222,9.576837416481048,18.827556696619606,17.777777777777764,10.192837465564732,4.86284289276808,8.543310780521859,11.5445321307779,7.003914483589272,15.87465819229914,23.10077519379845,17.204976256818803
02.04.2020,6.949806949806956,16.112084063047284,3.902530109233479,11.420612813370477,86.5030674846626,9.911200229160686,16.122004357298465,8.293838862559234,4.9844236760124465,9.977194982896242,8.601823708206696,10.141206675224648,4.979253112033193,3.774957142115013,14.529914529914528,8.888945962605314,9.116607773851577,11.428571428571434,11.662315056570918,4.221607249443804,14.473684210526324,0.0,2.6905829596412563,11.703958691910497,7.244501940491601,4.255319148936159,19.385342789598123,17.073170731707314,7.973130841121484,8.474576271186441,5.84001645075056,15.348472983555228,9.489758817113069,11.300813008130092,27.76377385667986,10.471698113207541,6.499999999999989,6.658739595719393,7.632685990894951,12.553062462098232,5.960153084196318,15.664264302570317,12.972292191435766,14.424912104470106
03.04.2020,9.747292418772552,11.010558069381604,3.5492856501033447,10.749999999999993,15.460526315789473,9.265050820953896,8.630393996247655,6.12691466083152,6.726013847675566,6.039398652151389,10.439406661069132,12.004662004661993,6.389986824769423,8.798745181798456,15.671641791044769,7.5064273415571785,4.468911917098463,6.49572649572649,11.015848272278522,3.9785841967338262,6.666666666666654,0.7999999999999865,7.641921397379909,7.241910631741147,5.026135906714931,3.061224489795919,17.029702970297038,20.833333333333332,6.985393562347841,11.97916666666666,4.33262094423937,14.833672776646301,9.431038299756468,16.252739225712197,16.9391206313416,26.046114432109324,5.633802816901433,4.124860646599768,6.36594833355643,10.111350574712647,4.137674616242622,15.362558588365047,19.509476031215158,13.21511134521407
04.04.2020,9.539473684210513,4.619565217391293,2.230128427629297,17.607223476297975,25.356125356125354,9.904591532498506,7.7720207253885984,3.711340206185571,4.355885078776662,9.313126374969418,8.185504308160157,8.116545265348584,16.53250773993808,6.59182233673816,4.516129032258063,5.411423995436543,3.719776813391193,8.828250401284118,7.746314065059677,4.00994767456416,14.43965517241379,7.142857142857151,3.245436105476665,10.775862068965516,4.479326186829992,5.445544554455436,27.241962774957702,15.51724137931035,5.726565956639898,12.325581395348836,3.3519553072625827,7.212533254507821,6.45357070604897,13.509267986176557,14.027476500361525,10.027100271002697,4.666666666666651,4.603854389721627,5.846525558100312,5.088892513456213,4.585331021115983,14.401797237225756,14.272388059701486,9.79089663728709
05.04.2020,8.408408408408423,6.75324675324676,2.291825821237575,12.09213051823418,27.72727272727274,6.8363083934675135,4.807692307692299,5.566600397614298,4.973357015985787,2.5715563506261274,6.840009369875862,5.582290664100112,2.391073326248685,2.751079136690632,7.407407407407396,4.194938184240097,3.7059175134489077,8.11209439528023,8.470894874022603,3.4629950574491386,9.98116760828624,7.407407407407401,4.715127701375261,5.188067444876775,2.7482594356907466,6.572769953051651,14.89361702127659,6.4676616915422995,7.329467328271673,14.906832298136635,2.4684684684684606,13.096222773642124,7.164576206765477,6.947135344588987,13.908264637497375,17.487684729064043,2.972399150743111,2.047082906857726,4.341829941031015,6.006518702467782,2.901731285052435,13.098520932564545,6.7755102040816295,14.028768510017192
06.04.2020,4.432132963988929,1.338199513381998,2.0413243714214673,9.760273972602729,24.55516014234876,5.703113097354126,3.058103975535182,3.389830508474592,3.3840947546531353,5.1231741879224,6.8844551633413795,1.0027347310847752,12.921639854696421,5.504677085083728,8.04597701149427,3.247006182395668,1.1527377521613709,1.500682128240101,7.408890668802545,2.791047554052811,13.35616438356166,0.0,1.688555347091933,3.94574599260172,1.390870185449355,6.167400881057275,11.689814814814802,8.878504672897193,5.419707012755529,2.7027027027027035,3.1299454897133705,7.581667479278396,4.007802801915225,4.99482401656314,17.70272777880867,15.30398322851155,10.10309278350514,2.407221664994997,3.820093280464266,5.50512445095169,2.639810426540278,11.62953932542763,0.8409785932721805,7.934181187546449
07.04.2020,1.591511936339497,2.4009603841536524,2.781166138082456,11.85647425897034,23.0,6.630152781781503,13.353115727002962,5.100182149362485,4.909983633387878,4.0439651596847765,8.020512820512806,3.7003610108303318,6.066176470588217,5.070145866238414,4.255319148936163,4.149012324182108,4.387464387464391,9.811827956989253,6.431767337807624,2.292771620632664,5.28700906344411,17.241379310344826,1.1070110701106888,4.389086595492291,4.467112205416793,21.576763485477176,9.430051813471515,3.433476394849783,4.137165803656352,5.087719298245608,3.7681159420289814,9.857239972807614,6.0699062233589265,8.873551885629789,18.19328393504651,11.227272727272714,8.801498127340821,3.7218413320274273,3.8536674593012625,6.75825700804885,2.751997044835375,12.880166793526804,10.841546626231986,7.020027161957961
08.04.2020,4.438642297650144,3.282532239155931,2.3973415618324143,14.644351464435172,23.809523809523803,5.447418221140831,5.2356020942408446,2.7729636048526842,4.758190327613104,5.8800079728921615,6.285605772882645,3.1331592689295036,7.755632582322362,4.918964667837248,7.6530612244897895,5.232066726730617,2.8384279475982606,9.547123623011007,6.39341390786478,2.8292006549348856,4.304160688665693,8.23529411764707,5.291970802919718,3.6363636363636305,2.154882154882173,2.047781569965859,11.17424242424241,2.904564315352681,4.936830889441373,3.005008347245407,0.0,7.363861386138624,5.618067834753242,7.788091464795112,15.672935841003085,8.949734368614633,17.38382099827884,3.0217186024551292,4.422933310788924,9.437150656440917,4.615108075315712,12.070128118678358,14.090287277701801,9.87506479114907
09.04.2020,2.2499999999999893,4.540295119182742,2.333487868953807,12.65206812652067,39.39962476547842,6.7512712045464385,6.7164179104477615,4.2158516020236085,4.765450483991058,4.838102409638566,4.162944434518485,1.8565400843881827,4.744672295938873,5.188003419338529,3.3175355450237114,4.311714447111995,3.768577494692143,9.497206703910622,8.231807704971999,3.015306049260512,7.42778541953234,0.0,2.0797227036395034,4.7149122807017605,2.6697429136453485,12.709030100334445,9.795570698466785,1.6129032258064506,5.903684363214377,7.4554294975688915,2.053894183371685,7.108549471661874,6.201963320904055,9.262759924385623,16.824261992619917,7.53938484621155,2.7859237536656862,3.0247479376718545,3.3747132640669175,8.575840361088009,3.3118556701030664,10.610579186940827,13.429256594724206,7.154244070664034
10.04.2020,1.7114914425427934,1.7372421281216073,2.3482331621866424,7.01943844492441,33.31090174966354,6.740583596845857,5.011655011655003,2.750809061488674,6.254442075337613,2.926916861195886,3.1560891938250535,4.2253521126760445,6.295585412667953,5.004235057116048,7.339449541284407,3.3761772196884356,2.864450127877215,21.428571428571423,23.045330088226347,2.750894684806384,3.969270166453272,35.86956521739131,3.9049235993208917,4.607329842931962,3.467094703049769,3.8575667655786434,11.559348332040354,1.1904761904762116,6.145276902707381,7.239819004524886,1.6583480920946807,6.816143497757849,10.862711378618508,5.0941945405613245,17.629059322870404,8.301360306941042,1.9971469329529319,3.2028469750889776,3.2965239978593193,5.951208839295498,2.0789156376034272,11.22699966888985,16.437632135306554,13.257529754675737
11.04.2020,4.086538461538449,3.2017075773746106,1.851715234230926,6.76084762865792,12.367491166077714,5.066186672666584,4.994450610432864,4.094488188976361,2.608695652173908,1.727145847871609,2.943132690389098,3.6565977742448306,4.911520404478155,3.4064400793564236,3.418803418803413,2.240302526786229,3.480855295872721,10.084033613445383,10.372110273210547,3.180712441640631,6.527093596059104,13.199999999999996,2.9411764705882253,2.70270270270269,1.4582686937635578,5.714285714285709,8.484005563282325,3.1372549019607816,5.686266075960262,6.891701828410696,1.5045929680075998,6.7338371116708595,3.328593588417793,9.566489848179986,13.98841990433833,8.856682769726264,1.8181818181818084,2.4137931034482865,3.003670872479832,4.811564274651521,2.2646735367195054,10.92517382891407,13.980935088515661,7.0625293210910645
12.04.2020,3.00230946882219,4.7569803516028735,1.0068086339272646,3.7807183364839356,15.813117699910173,5.814119494610614,6.659619450317127,2.1180030257186027,4.3024771838331075,2.743954724747039,2.875141334194792,0.3834355828220919,2.3752151462994897,28.30292105457344,6.1983471074380105,2.3585358824094524,1.5857760691974971,7.633587786259528,8.142921146953393,2.687314065055071,9.942196531791907,0.0,3.333333333333335,2.6315789473684092,0.3363914373088772,2.162162162162175,6.5384615384615445,3.422053231939156,4.782060152211967,8.947368421052621,1.8099547511312233,5.003146633102564,3.740539188090316,5.1752921535893215,16.092461719670208,7.396449704142006,1.923076923076917,1.430976430976414,2.3333558244953356,3.2706137326371816,1.2267495120882481,9.180133034293696,10.593389088012747,6.675513934446769
13.04.2020,4.70852017937219,2.5666337611056553,0.6884187880960999,4.553734061930783,13.227307990690464,3.177387256720749,2.7750247770069394,1.4814814814814854,3.125000000000016,1.1350358871640718,2.260951483749402,1.757066462948829,3.026227303295216,3.0251741816747635,5.836575875486388,1.7347912462652664,1.4664143803216476,3.4042553191489433,10.27446918694977,2.016461694902234,14.721345951629866,0.0,0.6144393241167367,0.8547008547008699,0.335263639134398,1.5873015873015877,3.0084235860409176,0.7352941176470663,3.7442709547114172,3.140096618357503,1.1954022988505746,3.895714713814815,2.104311124510094,5.285714285714292,16.220672162333543,11.680440771349863,3.6388140161725175,0.5809128630705541,1.9588685556041707,4.435753124105675,1.0741687979539796,7.186249034342317,11.703276917536902,5.121705044245698
14.04.2020,1.7130620985010578,2.6948989412896793,1.3175699736485957,4.268292682926815,12.401507365536132,1.7326489914674998,4.435872709739615,4.087591240875919,3.272727272727282,0.8582274302690303,2.9633041609089648,3.0780780780780694,3.1657963446475272,3.964304512177618,10.294117647058808,0.9894519958177099,1.1655011655011802,3.7037037037036957,7.814407814407824,1.8631359863587424,12.923923006416144,36.74911660777385,0.3053435114503888,0.7532956685498858,0.4556500607533589,2.3437500000000004,12.967289719626152,3.2846715328467084,3.2572070385623304,6.323185011709589,0.3028926245645854,3.8650129795211945,3.0353135703318723,3.7087290818634018,15.135312090790052,10.138135175135679,8.582574772431725,0.6600660066006472,1.435634542237162,4.539641943734029,0.9654313298037787,6.6536716408131,8.704061895551241,5.889248632354581
